Lemma,Grundform 
treu,"['Treuloser', 'Untreuer', 'getreu', 'untreu']"
Treunitz,['Treunitzer']
trielen,['Trieler']
trippeln,"['Trippler', 'abtrippeln', 'antrippeln', 'getrippeln', 'hertrippeln', 'vertrippeln', 'zusammentrippeln']"
tritschen,"['Tritsche', 'Tritscher']"
trucken,"['Trocker', 'Vertruckter', 'dahertrocksen', 'herumtrocken', 'herumtrocksen', 'herumtrucksen, sich', 'herumtrücken, sich', 'umeinandertrucken', 'umeinandertrücken']"
Trulle,['Trulla']
Trumm,"['Trummer', 'zertrümmern']"
Trutsche,"['Trutscher', 'Trutschlerin']"
Trotz,"['Trutzer', 'trotzen', 'trutzen']"
träge,['Träger']
Traube,"['Träubelranke', 'Träubelschnur', 'Träubelsklammerer']"
trüb,"['Trübe', 'antruben', 'antruben, sich', 'antrüben, sich', 'betrübt', 'eintrüben, sich', 'trübselig', 'zusammentrüben, sich']"
Tscheche,['Tschechische']
Tschusch,['Tschude']
tuttern,['Tutterer']
tätowieren,['Tätowierung']
Tête-à-Tête,['Tête-à-Têtchen']
Tor_1,"['Töreter', 'Törin', 'töricht']"
Gewände,"['Türgewand', 'Wänder']"
Uhr,['Uhrwerk']
Aul,['Ulen']
Ulk,"['Ulkiger', 'ulken', 'verulken']"
Ulrike,['Ulla']
Ulm,['Ulmer']
um,"['Umruchwiesen', 'um', 'um mächet', 'um und um', 'um...herum', 'umführen', 'umlangen', 'umme', 'umreffen', 'ums', 'umstecken']"
hobeln,"['Unbehobelter', 'Ungehobelter', 'abgehobeln', 'gehobselt', 'gehobst', 'ungehobelt']"
Flat,"['Unflat', 'Unflaz', 'unflatig', 'unflätig', 'unflätisch']"
gättlich,"['Ungattlicher', 'gattig', 'gatting', 'ungatting', 'ungattlich', 'ungättlich']"
schrafen,['Ungeschrafter']
Glück,"['Unglück', 'glücklich', 'unglücklich', 'unglücklich sein', 'verunglücken', 'überglücklich']"
Unke,['Unk']
Masse,"['Unmasse', 'massig']"
müßig,"['Unmuß', 'Unmuße', 'unmüßig', 'unmüßig haben']"
Muse,['Unmüsiger']
Pinsel,"['Unnotspinsel', 'anpinseln', 'bauchpinseln', 'pinseln']"
Partei,['Unparteischer']
Rast,"['Unrastige', 'ausrasten', 'rasten']"
Rat,"['Unrat', 'Verrater', 'Verraterleins', 'Verrathannes', 'Verrathans', 'Verratscheißer', 'Verräter', 'Verräterin', 'Vorrat', 'derraten', 'raten', 'verraten', 'verraten, alles', 'verraten, nicht alles', 'verölen, alles', 'vorrätig', 'Überrätig']"
sicher,"['Unschicher', 'Versichering', 'sicher sein', 'sicherlich', 'unsicher']"
selig,['Unseliger']
Tam,"['Untam', 'aufgetamt', 'unbetamt']"
unten,"['Unteren', 'unter', 'unterer']"
Gewand,"['Untergewand', 'leinwändig']"
Goller,['Untergoller']
Unterhaid,['Unterhaider']
Partner,['Unterhaltungspartner']
Jacke,['Unterjacke']
Kittel,"['Unterkittel', 'gedruckter Kittel']"
unterscheiden,['Unterschied']
Wind,"['Unterwind', 'Windiger', 'Windling', 'verschlagene Winde', 'windbeuteln', 'windig']"
wahr,"['Unwahrheit', 'Wahrheit', 'anwährig', 'anwährlich', 'wahrlich', 'währlich']"
wirsch,['Unwirsch']
uräss,"['Urass', 'Uratz', 'Urlass', 'Urlässen', 'Urätz', 'urässen', 'urässig', 'urätzen']"
Eltern,['Urgroßeltern']
usig,['Usigkeit']
Ute,['Uta']
Ursula,['Ute']
uzen,"['Uzer', 'aufuzen', 'uzern', 'veruzeln', 'veruzen']"
Vagabund,['Vagabundierer']
Vitus,['Veit']
Gangster,['Verbrecher']
Fratze,['Verbrecherfratze']
Larve,['Verbrecherlarve']
Physiognomie,['Verbrecherphysiognomie']
Typ,"['Verbrechertyp', 'Zugtyp']"
Visage,['Verbrechervisage']
verdrießen,"['Verdrießlichkeit', 'Verdruss', 'verdrießlich', 'verdrossen']"
Durst,"['Verdursteter', 'dursten', 'dursterig', 'durstig', 'dürsten']"
Gewalt,"['Vergewaltiger', 'Vergewaltigung', 'gewaltbusen', 'gewaltig', 'vergewaltigen']"
verwöhnen,"['Vergewöhnter', 'verwöhnt']"
vergnügen,"['Vergnügungshaar', 'vergnügt']"
verhalten,['Verhältnis']
klaftern,"['Verklafterer', 'einkläften', 'verklafftern', 'verkläfftern']"
verlieren,"['Verlorenes', 'Verlust', 'aus dem Merk verlieren', 'verloren', 'verloren haben']"
Projekt,['Vermittlungsprojekt']
Beiß,"['Verreckbeiß', 'zusammenbeißen']"
verrückt,"['Verruckter', 'Verrückte', 'Verrückter', 'Weiberverrückter']"
Wimmer,"['Verwimmerster', 'gewimmert', 'verwimmelt', 'verwimmert', 'wimmerig', 'wimmern']"
zag,"['Verzagte', 'Verzagter', 'Zage', 'verzagt']"
verzeihen,['Verzeihung']
vigilant,['Vigilanter']
Kapore,"['Vizekapora', 'Vizekapore']"
Volkersgau,['Volkersgauer']
Ende,"['Vorende', 'Zwölfender', 'einendeln', 'endlich', 'unendlich']"
gestern,"['Vorgestern', 'gestrig', 'vorgest', 'vorgester', 'vorgestern', 'vorgestert', 'vorgestrig']"
Jura,['Vorjura']
vornehm,['Vornehmer']
Schrift,"['Vorschrift', 'Ämtervorschriften']"
warnen,['Vorwarnung']
wackeln,"['Wackerla', 'Wackler', 'Wickel-Wackel', 'durchwackeln', 'gewackeln', 'gewacklig', 'hin- und herwackeln', 'umeinanderwackeln', 'wackelig', 'wacklig']"
Waikersreuth,['Waikersreuther']
Walachei,['Walache']
Zweig,"['Waldzweigung', 'abzweigern', 'verzweigt', 'zweigen']"
Wallenfels,['Wallenfelser']
Wallenstein,['Wallensteiner']
Waltershausen,['Waltershäuser']
wandern,"['Wanderung', 'Zugewanderter', 'bewandert']"
Wanst,['Wansten']
Want,['Wante']
Zweck,"['Waschzwecke', 'Wäschezwecke', 'Wäschezwecker', 'Zweckete']"
waten,"['Wate', 'Wäte', 'zusammenwaten']"
Watte,['Wattierter']
Schiss,['Wegschiss(er)']
Buchstabe,"['Wegstaben verbuchseln', 'buchstäblich']"
Zwiesel,['Wegzwiesel']
Wein,"['Weinbeeren bohren', 'Weinkrieche', 'Wengerts-Knaster', 'Wengerts-Männlein']"
Weise,"['Weise', 'armvollsweise', 'armvollweise', 'armweise', 'eimerweise', 'eingehängterweise', 'fuderweise', 'gescheiterweise', 'haufenweise', 'haufetweise', 'kreuzerweise', 'kreuzeweise', 'längsweise', 'massenweise', 'seidleinsweise', 'stellenweise', 'stoßweise', 'streifweise', 'wundererweise']"
Weißenburg,['Weißenburger']
gickern,"['Welschergieker', 'gigati-gogati']"
Großwelzheim,['Welzheimer']
Wermut,"['Wermute', 'Wermutentee']"
Wesen,['Wesen']
wetten,['Wette']
Bericht,['Wetterbericht']
gerben,['Wettergegerbter']
Schaff,['Wetzsteinschaft']
hallen,['Widerhall']
Lager,['Widerlager']
Part,"['Widerpart', 'Widerpart halten', 'halbpartig', 'herumparteln', 'parteln', 'spielparteln', 'widerparten']"
widerwärtig,['Widerwärtige']
Widerwart,['Widerwärtigkeit']
Wien,"['Wiener', 'abwienern', 'aufwienern', 'wienern']"
Wiesenfeld,['Wiesenfelder']
Wilhelmina,['Wilhelmine']
Machen,['Windmacher']
Zaun,"['Windschutzzäune', 'Zäuner', 'eingezäunt', 'zaundürre']"
Windsheim,['Windsheimer']
spreiten,['Windspreiter']
Winzer,['Winzler']
wippen,['Wippe']
Wirsing,['Wirsling']
zZucht,['Wispelzüchter']
Wieber,['Wiwelein-Wiwelein']
Wohlmuthshüll,['Wohlmuthshüller']
Wolf,['Wolfen']
wu,"['Wower', 'Wuber', 'Wuwer', 'Wöwer', 'wuern']"
Mampf,['Wurstmampfer']
tilgen,"['Wurstvertilger', 'vertilgen']"
wüst,"['Wuster', 'Wüste', 'Wüstling', 'unverwüstlich']"
Klammer,"['Wäscheholzklammern', 'zerklammern']"
Wasserndorf,['Wässerndorfer']
Würzburg,['Würzburger']
zahm,"['Zahme', 'einzähmen', 'zähmen']"
stumpf,"['Zahnstumpfen', 'stümpfeln']"
Zaine,"['Zain', 'Zainer', 'auszainen', 'zainen']"
zampen,['Zamper']
zappeln,"['Zappeler', 'Zappelliese', 'Zappler', 'abgezappelt', 'abzappeln', 'herzäppeln', 'verzappelt', 'zappelig', 'zapplig']"
zaudern,['Zauderer']
zausen,"['Zauser', 'abgezausen', 'abzausen', 'auszausen', 'derzaust', 'verzauseln', 'verzausen', 'verzaust', 'zerzausen', 'zerzaust']"
Zeisig,['Zeiser']
Zell,['Zeller']
Zentring,['Zenterling']
Zeremonie,['Zeremonier']
zeschen,"['Zesche', 'verzeschen']"
Zicke,"['Zicken', 'zickeln', 'zicken', 'zickig']"
Zigeuner,"['Zigeunerin', 'herumzigeunern']"
zeppern,['Zipper']
zischen,"['Zische', 'Zischer', 'Zischerer', 'abzischen', 'anzischen', 'aufzischen', 'loszischen', 'verzischen']"
zockeln,['Zockler']
Zone,['Zonig']
Zotte,"['Zotteln', 'Zöttelbär', 'auszötten', 'verzotteln', 'verzottelt', 'verzötteln', 'verzöttelt', 'zottelig', 'zotteln', 'zottig', 'zöttelig', 'zötteln', 'zöttig']"
Tümpel,"['Zuchttümpel', 'austümpeln']"
zucken,"['Zucker', 'Zücker', 'umeinanderzockeln', 'zuckeln']"
Zucker,"['Zuckerlutschä machen', 'Zuckerschnecken', 'anzuckern', 'gezuckert', 'verzuckert', 'zuckerig', 'zuckern']"
drein,"['Zudrein', 'dreinbekommen', 'dreingehen', 'hinterdrein', 'hinterdrein [gehen]']"
Bockel,['Zugbockel']
zu,"['Zugewandeter', 'Zugezogener', 'allsozu', 'an einem Trumm zu', 'geh zu !', 'nacheinander zu', 'zu', 'zu Früh', 'zu arg', 'zu leide', 'zu nichts', 'zu weit', 'zudechsen', 'zuene', 'zugampern', 'zugeknöpft', 'zugestoßen', 'zugezogen', 'zukotzen', 'zuweit', 'zuzählen']"
Strang,"['Zugstrang', 'anstrangen', 'aussträngen', 'in Strang gehen', 'sich hinein die Stränge legen', 'sich in die Stränge legen']"
Öse,['Zugöse']
zurück,"['Zurückgezogener', 'zurückgehen (lassen)', 'zurückgezogen']"
schrumpfen,"['Zusammengeschrumpfte', 'zusammengeschrumpft', 'zusammenschrumpfen']"
kopulieren,['Zusammenkopulierter']
Rechen,['Zusammenrechig']
#schlagen,['Zusammenschlauen']
zwei,"['Zwanzig', 'Zwanziger', 'Zweier', 'Zweite', 'Zweitling', 'Zwiespitzen', 'Zwille', 'derzweien', 'entzweien', 'miteinander zweien', 'zweien', 'zweier', 'zweierlei', 'zweifach', 'zweit', 'zweite']"
zwölf,"['Zwölfe', 'zwölf heilige Nächte', 'zwölfe']"
zäh,"['Zähbacher', 'Zäher']"
zögern,['Zögerer']
Zoll,['Zöller']
Socke,"['Zöttelsocken', 'auf die Socken', 'sockeln', 'socken']"
Tournee,['[auf] Tournee sein']
Aal,['aalen']
Aas,"['aasen', 'aasig', 'veraasen', 'Äsiger', 'äsig']"
bimsen,"['abbimsen', 'anbimsen']"
Brause,"['abbrausen', 'davonbrausen', 'losbrausen', 'wegbrausen']"
brägeln,"['abbrägeln', 'anbrägeln', 'ausbrägeln', 'ausgebrägelt', 'gebrägelt']"
bussel,"['abbusseln', 'busseln', 'büsseln']"
schassen,['abchassen']
Dackel,"['abdackeln', 'dackeln', 'hindackeln']"
Drossel,"['abdrosseln', 'androsseln', 'drosseln', 'erdrosseln']"
echauffieren,['abechauffieren']
aber,['aber']
doch,['aber doch']
Espe,"['abespen', 'abgeespert', 'espig']"
faunzen,['abfaunzen']
Ferse,"['abfersen, sich', 'daherfersen', 'fersen', 'herumfersen']"
flacken,"['abflacken', 'flacker', 'flackern', 'hinanflacken', 'hinanflacken, sich', 'hinflacken']"
flackern,"['abflackern', 'wegflackern', 'zusammenflackern']"
Flamme,"['abflammen', 'aufflammen', 'aufflammern', 'flämmen', 'herabflammen', 'hinaufflammen', 'hinwegflammen', 'wegflammen']"
flaken,"['abflcken', 'derflaken', 'durchflaken', 'hinanflaken']"
fleddern,['abfleddern']
fleder,['abfledern']
flitzen,"['abflitzen', 'anflitzen']"
fludern,"['abfludern', 'aufpfludern', 'verfludern', 'wegpfludern']"
fotographieren,['abfotografieren']
frottieren,['abfrottieren']
Fräse,"['abfräsen', 'fräsen']"
fuchteln,['abfuchteln']
fummeln,"['abfummeln', 'befummeln', 'durchfummeln', 'fummelig']"
Gauner,"['abgaunern', 'abgäunern', 'gaunern']"
Farbe,"['abgefärbt', 'farbig', 'fleischfarbig', 'gefärbt', 'schießfarbig', 'verfärben', 'verfärbt']"
geheien,['abgeheien']
ledig,"['abgeledigt', 'derledigt', 'erledigt']"
locken,"['abgelocken', 'ablocken', 'herauslöckern', 'lockern', 'löckern']"
mezern,"['abgemezert', 'abmezen', 'abmezern', 'abmezern, sich']"
Model,"['abgemodelt', 'abmodeln', 'einmodeln', 'ummodeln']"
nagen,"['abgenageln', 'abgenagen', 'abnagen', 'abnagern']"
nufern,"['abgenufern', 'abnufern', 'ausgenufern']"
Nabel,"['abgenäbelt', 'abnabeln', 'abnäbeln']"
Planke,['abgeplankt']
Riffel,"['abgeriffeln', 'abriffeln', 'abriffeln, sich', 'abruffeln', 'anriffeln', 'aufgeriffeln', 'aufriffeln', 'ausriffeln', 'derifftet', 'geriffeln', 'herunterriffeln', 'riffeln', 'ruffeln']"
schirren,"['abgeschirren', 'abschirren', 'angeschirren', 'anschirren', 'anschirren, sich', 'aufgeschirren', 'aufschirren', 'ausgeschirren', 'ausschirren', 'eingeschirren', 'einschirren', 'umschirren', 'vorschirren', 'zerschirren', 'zuschirren']"
schlaff,['abgeschlafft']
welk,"['abgeschwelkt', 'abgewelkt', 'abschwelk', 'abwelken', 'angeschwelkt', 'angewelkt', 'anschwelken', 'anwelken', 'geschwelk', 'geschwelkt', 'schwelken', 'verschwelken', 'verschwelkt', 'verwelken', 'verwelkt', 'verwelktes', 'welkig', 'zusammengeschwelkt', 'zusammenschwelken']"
sengen,"['abgesengt', 'absengen', 'angesengt', 'gesengt', 'heruntersengen', 'versengen', 'versengt']"
sterben,"['abgestorben', 'absterben', 'ausgestorben', 'aussterben', 'gestorben', 'unsterblich']"
Tau,"['abgetaut', 'angetaut', 'antauen', 'aufgetaut', 'auftauen', 'herabtauen', 'tauen', 'tauig']"
gewinnen,['abgewinnen']
zapfen,"['abgezapfen', 'abgezapft', 'abzapfen', 'angezapfen', 'angezapft', 'anzapfen', 'verzapfen', 'verzapfen, sich', 'verzäpft', 'wegzapfen']"
gleich,"['abgleichnen', 'gleichgültig', 'ungleich']"
glimmen,"['abglimmen', 'herunterglimmen', 'verglimmen']"
Griffel,"['abgriffeln', 'begriffeln']"
hahl,['abhahlen']
Halfter,['abhalftern']
hargen,['abhargsen']
Hauderer,"['abhaudern', 'abhäudern']"
Heinze,"['abheinzeln', 'abheinzen']"
abhin,"['abhinig', 'abhinlecken', 'abhinwärts', 'zuendest abhin']"
hinlassen,['abhinlassen']
Hucke,"['abhucken', 'aufhockeln', 'aufhuckeln', 'aufhucken', 'buckelhuckeln', 'derhuckeln, sich', 'herumhuckeln', 'hockeln', 'huckeln', 'zusammenhuckeln']"
hunzen,"['abhunzen', 'hinhunzen', 'verhunzen', 'verhunzt', 'zerhunzen']"
Harm,"['abhärmen', 'abhärmen, sich', 'härmen']"
Kabanossi,['abkabanostern']
Kanzel,"['abkanzeln', 'herabkanzeln', 'herunterkanzeln', 'zusammenkanzeln']"
Kapitel,"['abkapiteln', 'herabkapiteln', 'herunterkapiteln', 'kapiteln']"
Karbatsche,"['abkarbatscheln', 'abkarbatschen, sich']"
karg,"['abkargen', 'abkargen, sich', 'abkärgeln', 'kärglich']"
Klavier,['abklavieren']
knabbern,"['abknabbern', 'abknabbern, sich', 'hinabknabbern']"
knackeln,"['abknackeln', 'abknacksen']"
Knauser,"['abknauern', 'abknausern', 'abknausern, sich', 'knausen', 'knauserig', 'knausern', 'knausrig', 'knausterig']"
knauntschen,['abknauntschen']
kneckeln,"['abkneckeln', 'abknecken', 'abkneckern', 'abknerkeln', 'abneckeln']"
knobeln,"['abknobeln', 'ausknobeln']"
knuckern,['abknuckern']
knöchen,['abknöchen']
Krone,['abkrönen']
Krücke,"['abkrücken', 'abkrücken, sich', 'beikrucken', 'hineinkrucken', 'kruckern']"
kultivieren,['abkultivieren']
Kuppe,"['abkuppen', 'kuppelig']"
Kampf,"['abkämpfen', 'herumkampeln', 'kampessen', 'kämpeln', 'kämpfen']"
Kuss,"['abküssen', 'küssen']"
lanzen,['ablanzen']
Leder,"['abledern', 'durchledern', 'einledern', 'herabledern', 'herunterledern', 'ledern']"
Lehen,['ablehen']
leinen,"['ableinen', 'anleinen', 'aufgeleint', 'aufleinen']"
letzen,"['abletzen', 'angeletzt']"
leugnen,"['ableugeln', 'ableugnen', 'verleugeln', 'verleugen', 'verleugern', 'verleugnen', 'wegleugeln', 'wegleugnen']"
liefern,['abliefern']
locker,"['ablockern', 'ablöckeln', 'ablöckern', 'ablückern', 'herauslückern']"
Lohe,"['ablohen', 'auflohen']"
Lotse,['ablotsen']
Luchs,"['abluchsen', 'herausluchsen', 'luchsen']"
Lumpf,['ablümpfen']
mahnen,"['abmahnen', 'dermahnen', 'ermahnen']"
massieren,['abmassieren']
meiern,['abmeiern']
Meißel,['abmeißeln']
Mergel,"['abmergeln', 'ausgemergelt', 'ausmergeln']"
molestieren,['abmolestiert']
preschen,"['abpraschen', 'abpreschen', 'anpreschen', 'fortpreschen', 'herunterpreschen', 'lospreschen', 'lospretschen', 'vorpreschen', 'wegpretschen']"
prasseln,"['abprasseln', 'abprassen', 'herunterprasseln', 'hinprasseln', 'hinprässeln', 'verprasseln', 'zusammenprasseln']"
prüfen,['abprüfen']
questern,"['abquestern', 'abquestern, sich', 'aufquestern', 'herumquestern', 'questen', 'questerieren', 'questernieren', 'questieren', 'questigen', 'questingen', 'questrieren', 'zusammenquestern']"
ratzen,"['abratzen', 'abratzen, sich', 'verratzt', 'zusammenratzen']"
rauschen,['abrauschen']
Reuter,['abreutern']
ribbeln,"['abribbeln', 'abrubbeln', 'abrubben', 'aufribbeln', 'einribbeln', 'rubben', 'rubbern', 'rübben', 'verribbeln']"
rotten,['abrotten']
rütteln,['abrütteln']
scharbeln,['abscharbeln']
schellen,['abschellern']
scheuern,"['abscheuern', 'aufscheuern', 'durchscheuern']"
Abscheu,"['abscheulich', 'verabscheuen']"
Schirm,"['abschirmen, sich']"
schmutzen,['abschmutzen']
schröpfen,"['abschröpfen', 'geschröpft']"
schubsen,"['abschubsen', 'anschubsen']"
schuffern,['abschuffern']
schwirren,['abschwirren']
Schübel,"['abschöbeln', 'abschöbern', 'aufschübeln', 'aufschübeln, sich', 'hinaufschübeln', 'hineinschübeln']"
Absicht,['absichtlich']
Spion,"['abspionieren', 'ausspionieren', 'herumspionieren']"
spüren,"['abspüren', 'aufspüren', 'spürbar']"
Steiper,"['absteipern', 'ansteipern', 'aufsteipern', 'dagegensteipern', 'gesteipern', 'hineinsteipern', 'steipern', 'untersteipern']"
striffeln,"['abstriffeln', 'gestriffeln', 'hinterstriffeln']"
Stufe,"['abstufen', 'einstufen', 'gestuft', 'hineinstufen']"
Stummel,"['abstummeln', 'abstümmeln', 'herabstümmeln', 'stümmeln', 'zustümmeln']"
sämen,['absämen']
tackeln,"['abtackeln', 'austackeln']"
Termin,['abterminieren']
tippeln,"['abtippeln', 'antippeln', 'tippern']"
triffeln,"['abtriffeln', 'abtriffen', 'auftribbeln', 'auftriffeln', 'zutriffeln']"
töffeln,['abtöffeln']
vagieren,['abvagieren']
vigilieren,['abvigilieren']
visitieren,['abvisitieren']
wehren,"['abwehren', 'derwehren']"
wimmeln,['abwimmeln']
wuseln,"['abwuseln', 'wuselig']"
zecken,['abzecken']
ziefern,"['abziefern', 'wegziefern', 'ziefen']"
Zirkel,"['abzirkeln', 'böhmisch zirkeln', 'zirkeln']"
zusen,"['abzuseln', 'abzusern', 'auszuseln', 'zuseln', 'zusern']"
zuzeln,"['abzuzeln', 'abzuzen', 'hineinzuzeln']"
zwacken,"['abzwacken', 'abzwecken', 'auszwacken']"
zöbeln,"['abzöbeln', 'gezöbeln', 'herauszöbeln', 'verzobeln', 'verzobelt', 'verzöbeln', 'verzöbelt', 'zerzöbeln']"
züglich,"['abzüglich', 'rückzüglich']"
äspern,['abäspern']
acheln,"['achilen', 'einkacheln', 'geacheln', 'herauskacheln']"
Adel,"['adeln', 'verhansadeln']"
aper,"['afere', 'aferet', 'apern', 'äfern']"
adorieren,['aldorieren']
Amen,['alle Amens lang']
elend,"['alle Elend lang', 'elendig', 'elendiglich']"
Ritt,"['alle Ritt', 'alle Ritt lang']"
unser,['alle Vaterunser lang']
allein,['alleinig']
allen,"['allen mal', 'allens', 'allensig', 'allenzig', 'allsen']"
Mal,"['allermals', 'damalig', 'dannenmals', 'dortenmals', 'dortmals', 'ehemals', 'selbenmals', 'selbmals']"
aller,['allez - allez']
dalli,['allez-dalli']
alls,['alls einmal']
allfort,['allsforten']
allzig,"['allzan', 'allzen']"
einmal,"['als einmal', 'auf einmal', 'einmalig']"
Kluft,"['alte Kluft', 'beste Kluft', 'bestes Klüftlein', 'geringes Klüftel', 'gutes Klüftlein', 'sauberes Klüftlein']"
Weste,['alte Weste']
alteriert,['alterieren']
Pack,"['am Schlafittich packen', 'anpacken', 'aufpacken', 'auspacken', 'derpacken', 'einpackeln', 'einpackeln, sich', 'einpacken', 'einpacken, sich', 'packen', 'zupacken', 'zusammenpackeln', 'zusammenpacken', 'zusammenpacken, sich']"
meist,"['am meisten', 'meistens']"
sehr,['am sehrsten']
am,"['an', 'an dem']"
hinauf,"['an den Himmel hinauf', 'auf den Himmel hinauf', 'gegen den Himmel hinauf', 'hinauf gehen', 'hinauf und herunter', 'hinaufklettern', 'hinaufsohlen', 'hinaufsprigen', 'hinaufwärts', 'in den Himmel hinauf', 'nach den Himmel hinauf']"
sein,"['anach sein', 'aus sein', 'auseinandersein', 'aussein', 'beieinandersein', 'hinter nach sein', 'hinter sein', 'hintereinander sein', 'hintereinandersein', 'hinterher sein', 'hinterhersein', 'hinternach sein', 'ist', 'sein können', 'seine', 'verrücktsein', 'wäre']"
befehlen,['anbefehlen']
betrachten,['anbetrachten']
bitzeln,['anbitzeln']
brutzeln,"['anbrötzeln', 'anbrötzlen', 'angebrutzelt', 'verbrotzeln', 'verbrutzelt']"
bums,"['anbummen', 'anbumsen', 'bummen', 'bumsen', 'bumsern', 'bumsig', 'hinanbumsen', 'hinbumsen']"
bumper,"['anbumpen', 'anbumpern', 'widerbumpen']"
Burnus,"['anburnussen', 'angeburnust']"
dalfern,['andalfern']
dotzen,"['andatzen', 'andotzen']"
dauern_1,"['andauernd', 'dauern']"
andtun,"['anden', 'andentun', 'andkommen']"
dressieren,"['andressieren', 'eindressieren']"
drohen,['androhen']
Eifer,"['aneifern', 'aufeifern', 'dereifern', 'eifern', 'eifrig', 'ereifern', 'geifern']"
geraten,"['aneinandergeraten', 'auseinandergeraten', 'durcheinandergeraten', 'hintereinandergeraten']"
fauchen,"['anfauchen', 'fauchsen']"
frümmen,"['anfrümmen', 'anfrümmen, sich', 'angefrümmen']"
Fugger,['anfuggern']
dudeln,"['angedudelt', 'bedüdelt', 'zusammendudeln', 'zusammendüdeln']"
Dunst,"['angedünstet', 'aufdünsten', 'gedünstet']"
